,country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
4037,PRT,Online TA,1,1,No Deposit,0,Transient-Party,A,0,0,1
22487,PRT,Online TA,0,2,No Deposit,0,Group,B,0,2,0
8753,ARE,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
63802,DZA,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
51596,SWE,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
27342,PRT,Complementary,0,0,No Deposit,0,Transient,A,0,2,0
13792,AGO,Online TA,0,2,No Deposit,0,Transient,F,0,0,1
701,DEU,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
75012,BGD,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
41427,IND,Groups,0,1,No Deposit,0,Transient-Party,A,0,1,0
63261,ITA,Online TA,0,1,No Deposit,0,Transient-Party,B,0,1,0
2409,ITA,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,0
10999,IRL,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
26304,FRA,Offline TA/TO,0,2,No Deposit,0,Transient,F,0,1,0
56005,GBR,Online TA,0,1,No Deposit,0,Transient,A,0,2,1
54733,PRT,Aviation,0,1,No Deposit,0,Transient,D,0,2,0
54489,PRT,Offline TA/TO,0,1,No Deposit,0,Contract,C,0,0,1
6828,DEU,Direct,0,0,No Deposit,0,Transient-Party,A,0,1,0
75406,MOZ,Groups,0,0,No Deposit,0,Transient,A,0,0,0
11535,GBR,Corporate,0,1,No Deposit,0,Transient-Party,C,1,0,0
46000,CN,Online TA,0,1,No Deposit,0,Transient,E,0,3,0
62335,POL,Online TA,0,0,No Deposit,0,Transient-Party,E,0,3,0
7365,ISR,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
374,DEU,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,1,0
472,FRA,Online TA,0,0,No Deposit,0,Transient-Party,A,1,2,0
10913,NOR,Direct,0,0,No Deposit,0,Transient-Party,D,0,0,0
14539,NLD,Direct,0,1,No Deposit,0,Transient,A,0,1,0
35063,PRT,Aviation,0,0,No Deposit,0,Transient,D,0,1,1
241,PRT,Direct,0,0,No Deposit,0,Transient,E,0,1,0
31746,AUT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,D,0,2,0
18937,LUX,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
140,PRT,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
62003,ESP,Complementary,0,1,No Deposit,0,Transient,A,0,1,0
43839,CN,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,2,0
34585,PRT,Online TA,0,2,No Deposit,0,Transient-Party,A,1,2,0
23452,POL,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
40695,DNK,Online TA,0,2,No Deposit,0,Transient,E,1,1,0
56565,ECU,Direct,0,0,No Deposit,0,Transient,D,0,1,1
50480,SUR,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
30061,PRT,Groups,0,1,No Deposit,4,Transient-Party,A,0,0,0
1870,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,2,0
20062,PRT,Direct,0,0,No Deposit,0,Transient,A,0,2,1
14,PRT,Offline TA/TO,0,0,Non Refund,3,Transient,A,0,0,1
12796,THA,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
41286,POL,Groups,0,2,No Deposit,0,Transient,A,0,0,0
34140,CHE,Direct,0,1,No Deposit,0,Transient,E,1,1,0
23668,ESP,Online TA,0,1,No Deposit,0,Transient,B,0,1,0
2849,HRV,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
3781,FRA,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
26293,PRT,Offline TA/TO,0,3,No Deposit,0,Transient,E,0,0,0
6557,DEU,Direct,0,1,No Deposit,0,Transient,A,0,1,0
44962,BRA,Online TA,0,2,No Deposit,0,Transient,A,1,1,0
11282,USA,Direct,0,1,No Deposit,0,Transient,A,1,1,0
52593,GBR,Online TA,0,4,No Deposit,0,Transient-Party,A,0,3,0
2270,PRT,Direct,1,0,No Deposit,0,Transient,E,0,2,0
27638,ARG,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
41743,CHN,Online TA,0,2,No Deposit,0,Transient,A,0,3,0
450,PRT,Groups,0,0,Non Refund,0,Transient,D,0,0,1
47010,AUS,Direct,0,0,No Deposit,0,Transient,E,0,2,0
9756,IRL,Online TA,0,1,No Deposit,0,Transient,E,0,2,0
6053,DEU,Online TA,0,0,No Deposit,0,Contract,A,0,3,0
28538,IRL,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
6841,CHN,Online TA,0,1,No Deposit,0,Transient-Party,A,0,1,0
41092,SAU,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
77445,CN,Groups,0,1,No Deposit,0,Transient-Party,E,0,1,0
58768,PRT,Corporate,2,1,No Deposit,0,Transient,A,1,2,0
62289,PRT,Corporate,0,1,No Deposit,0,Transient-Party,E,0,0,1
34212,ESP,Online TA,0,1,No Deposit,0,Contract,A,0,2,0
13538,BEL,Online TA,0,1,No Deposit,0,Transient,A,0,3,1
25907,NOR,Direct,0,0,No Deposit,0,Transient,G,0,0,0
33199,UKR,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
66722,CYP,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
73483,IRL,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,1
16052,ESP,Direct,0,1,No Deposit,0,Transient,D,0,3,0
53451,NLD,Online TA,0,2,No Deposit,0,Transient,D,0,0,0
7375,CHE,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,0
19052,CN,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
37242,PAK,Online TA,0,0,No Deposit,0,Transient,C,0,1,1
25882,GBR,Groups,0,0,No Deposit,125,Transient-Party,E,0,0,0
14842,IRL,Online TA,0,2,No Deposit,0,Transient,D,0,0,0
78945,CHN,Online TA,0,4,No Deposit,0,Transient,F,0,0,1
50680,URY,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
73888,FIN,Direct,0,0,No Deposit,0,Transient,G,0,3,0
73348,USA,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,0
12934,CYP,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
445,GBR,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
1122,CHE,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
817,PRT,Direct,0,1,No Deposit,0,Transient,D,1,2,0
2812,ESP,Direct,0,1,No Deposit,0,Transient,A,0,1,0
35808,PRT,Online TA,0,3,No Deposit,0,Transient,D,0,1,0
25244,FRA,Direct,0,2,No Deposit,0,Transient,A,1,1,0
439,FRA,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
28457,GBR,Offline TA/TO,0,0,No Deposit,0,Transient-Party,E,0,2,0
3868,HUN,Online TA,0,0,No Deposit,0,Transient,E,1,0,0
65646,CHE,Direct,0,0,No Deposit,0,Transient,A,1,1,0
67792,ESP,Online TA,0,2,No Deposit,0,Transient,G,0,1,0
61093,KWT,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
2723,DZA,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
5491,GBR,Direct,0,0,No Deposit,0,Transient,D,0,0,1
20812,NLD,Groups,0,1,Refundable,0,Transient-Party,A,0,0,0
1615,CHN,Direct,0,0,No Deposit,0,Transient-Party,A,0,0,0
49873,PRT,Groups,0,0,Non Refund,26,Transient,A,0,0,1
653,PRT,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
33526,USA,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
63386,DEU,Online TA,0,0,Non Refund,0,Transient,D,0,1,1
46,FRA,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
955,POL,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,1,1,0
82892,IND,Direct,0,2,No Deposit,0,Transient,E,0,0,0
1604,ESP,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
844,GBR,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,0,0
16784,GBR,Offline TA/TO,0,0,No Deposit,0,Group,D,0,1,0
3743,PRT,Online TA,0,2,No Deposit,0,Transient-Party,A,0,1,0
75886,ESP,Online TA,0,0,No Deposit,0,Transient-Party,G,0,0,0
34175,LKA,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
752,ISR,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
54250,FRA,Online TA,0,1,No Deposit,0,Transient,G,0,1,0
2848,PRT,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,0,0
47285,USA,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
12179,BRA,Online TA,0,0,No Deposit,0,Contract,A,0,0,0
67337,GRC,Online TA,0,0,No Deposit,0,Transient-Party,D,1,3,0
4864,USA,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
58783,GBR,Online TA,0,6,No Deposit,0,Transient,A,0,0,1
72245,ISR,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
2101,POL,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,0,0,0
11715,PRT,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,0,0
52103,PRT,Complementary,0,1,No Deposit,0,Transient,E,0,0,0
6814,PRT,Online TA,0,1,No Deposit,0,Transient,D,0,3,0
807,PRT,Direct,0,0,No Deposit,0,Transient,D,0,0,0
4588,FRA,Groups,0,0,No Deposit,38,Transient-Party,A,0,1,0
5923,GBR,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,1,0
35166,AGO,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
1519,PRT,Offline TA/TO,1,0,Non Refund,19,Transient,A,0,0,1
301,ITA,Direct,0,0,No Deposit,0,Transient,A,0,0,0
18491,DNK,Corporate,0,1,No Deposit,0,Transient-Party,E,0,0,0
18454,GBR,Offline TA/TO,0,0,No Deposit,0,Group,D,0,0,0
19696,PRT,Groups,0,0,Non Refund,5,Transient,A,0,0,1
12549,CHN,Direct,0,0,No Deposit,0,Transient,D,0,0,0
24411,MYS,Online TA,0,0,No Deposit,0,Transient,F,0,2,0
215,FRA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
37211,CN,Direct,0,0,No Deposit,0,Transient,D,0,1,1
26223,ESP,Online TA,0,0,No Deposit,0,Contract,D,0,1,0
9755,DZA,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
4244,DEU,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,0,1,0
24035,COM,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
28756,PRT,Direct,2,1,No Deposit,0,Transient,A,0,2,1
27459,PRT,Direct,0,4,No Deposit,0,Transient,A,0,1,1
58533,PRT,Online TA,0,1,No Deposit,0,Transient-Party,G,0,2,1
19134,USA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,1,0
5892,PRT,Offline TA/TO,1,0,No Deposit,0,Transient,C,0,0,1
53256,CZE,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
11579,ITA,Direct,0,0,No Deposit,0,Transient-Party,A,0,2,0
4865,AUT,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,0
11482,FRA,Online TA,0,5,No Deposit,0,Transient,A,0,0,0
23699,PRT,Direct,0,0,No Deposit,0,Group,D,0,0,1
30984,AUT,Online TA,0,1,No Deposit,0,Transient,G,1,1,0
1391,ESP,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
54542,PRT,Offline TA/TO,2,1,No Deposit,0,Transient-Party,D,0,3,0
7016,ESP,Offline TA/TO,0,2,No Deposit,0,Transient,A,0,1,0
4313,CZE,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
1008,PRT,Direct,0,0,No Deposit,0,Transient,E,0,2,0
3361,SWE,Online TA,0,0,No Deposit,0,Transient,H,0,0,1
34110,ARG,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
3416,CN,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
33300,BEL,Online TA,0,0,No Deposit,0,Contract,D,0,1,0
501,DEU,Online TA,0,2,No Deposit,0,Transient-Party,A,0,2,0
23419,PER,Online TA,0,2,No Deposit,0,Transient-Party,A,0,0,0
8050,BRA,Direct,0,0,No Deposit,0,Transient,A,1,0,0
25843,PRT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,D,0,1,0
3203,IRL,Online TA,0,1,No Deposit,0,Transient-Party,A,0,1,0
5911,PRT,Direct,1,1,No Deposit,0,Transient,E,1,4,0
71108,RUS,Online TA,0,1,No Deposit,0,Transient,G,1,0,0
56726,MLI,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
916,PRT,Direct,0,0,No Deposit,0,Transient,H,1,0,0
38733,MEX,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
1588,IRL,Direct,0,1,No Deposit,0,Transient-Party,F,0,1,0
55595,FRA,Online TA,0,1,No Deposit,0,Transient-Party,H,0,0,0
1706,GBR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,1
39610,FRA,Offline TA/TO,0,0,No Deposit,0,Transient,B,0,2,0
16968,MDV,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
36952,AGO,Online TA,0,0,No Deposit,0,Contract,D,0,2,0
22988,GBR,Online TA,0,0,No Deposit,0,Transient,A,0,4,1
52412,KOR,Direct,0,0,No Deposit,0,Transient,A,0,1,0
28418,CN,Online TA,0,0,No Deposit,0,Transient,D,1,0,0
79830,AUS,Direct,0,0,No Deposit,0,Transient-Party,E,0,0,0
7404,CZE,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
35161,PRT,Online TA,0,1,No Deposit,0,Transient,A,1,4,0
29784,PRT,Groups,0,1,No Deposit,98,Transient-Party,A,0,0,0
41067,FRA,Online TA,0,0,No Deposit,0,Group,C,0,1,0
13960,ISR,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
65388,NOR,Online TA,0,5,No Deposit,0,Transient-Party,E,0,0,1
57,FRA,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
33736,NLD,Online TA,0,1,No Deposit,0,Transient,D,0,1,1
23953,PRT,Online TA,0,0,Non Refund,0,Transient,E,0,0,1
82433,PRT,Direct,0,3,No Deposit,0,Transient,H,0,1,0
56805,IRL,Online TA,0,1,No Deposit,0,Transient,D,0,2,1
20915,GBR,Direct,0,0,No Deposit,0,Transient,E,0,1,1
4974,BEL,Corporate,0,1,No Deposit,0,Transient-Party,A,0,0,0
30057,PRT,Offline TA/TO,0,1,No Deposit,58,Transient-Party,A,0,0,0
1053,PRT,Complementary,0,0,No Deposit,0,Transient,G,1,2,0
37287,BEL,Online TA,0,1,No Deposit,0,Transient-Party,D,0,1,0
73545,UZB,Direct,0,0,No Deposit,0,Transient,A,0,1,0
56501,ITA,Direct,0,0,No Deposit,0,Transient,D,1,0,0
18802,DEU,Groups,0,0,No Deposit,0,Transient,A,0,0,0
17050,PRT,Direct,0,1,No Deposit,0,Transient,E,0,1,0
4934,ARG,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
61864,ARG,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
74497,NLD,Direct,0,0,No Deposit,0,Transient,D,1,2,0
6873,GLP,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
40472,PRT,Online TA,0,1,No Deposit,0,Contract,F,1,0,0
382,ESP,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
59587,ESP,Online TA,0,2,No Deposit,0,Transient,C,0,0,0
82914,USA,Offline TA/TO,0,3,No Deposit,0,Transient-Party,A,0,3,0
16383,BEL,Online TA,0,0,No Deposit,0,Transient,H,0,0,1
53840,HRV,Direct,0,0,No Deposit,0,Transient,D,0,0,0
986,IRL,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
2593,ROU,Online TA,0,0,No Deposit,0,Transient-Party,G,1,2,0
3096,PRT,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,1
2709,NLD,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
13550,BIH,Online TA,0,0,No Deposit,0,Transient,E,0,0,0
117,DEU,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
66524,PRT,Online TA,0,1,No Deposit,0,Transient,E,0,4,0
69023,SVK,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
25572,IRL,Direct,0,0,No Deposit,0,Transient,G,0,1,0
39812,USA,Online TA,0,0,No Deposit,0,Transient,D,0,4,0
41763,LTU,Online TA,0,0,No Deposit,0,Transient-Party,E,0,2,0
4496,PHL,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
38989,CZE,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
49150,POL,Online TA,0,2,No Deposit,0,Transient,E,0,1,0
601,USA,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
70425,ESP,Direct,0,2,No Deposit,0,Transient,C,1,2,0
4951,NLD,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
36949,NLD,Direct,0,1,No Deposit,0,Transient-Party,A,0,0,0
82909,IRL,Online TA,0,0,No Deposit,0,Transient-Party,E,0,1,0
53323,CN,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
11599,IRL,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,1
79944,DEU,Groups,0,2,No Deposit,0,Contract,C,0,0,0
81204,LUX,Online TA,0,2,No Deposit,0,Transient,A,0,1,1
61610,AUS,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
3075,GEO,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
38210,ESP,Direct,0,1,No Deposit,0,Transient,A,1,3,0
70846,AUT,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
45315,USA,Direct,0,0,No Deposit,0,Transient,F,1,1,0
77014,CHN,Direct,0,2,No Deposit,0,Transient,F,0,1,0
22111,USA,Direct,0,0,No Deposit,0,Transient,H,0,2,0
5560,IRL,Direct,0,0,No Deposit,0,Transient,A,0,3,0
19107,PRT,Complementary,1,0,No Deposit,0,Transient,F,0,2,1
11767,CN,Offline TA/TO,0,0,No Deposit,0,Transient-Party,E,0,0,0
25150,VNM,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
49277,NLD,Online TA,0,3,No Deposit,0,Transient,D,0,0,1
1698,PRT,Online TA,0,1,No Deposit,0,Transient,D,0,4,0
9159,NGA,Online TA,0,0,No Deposit,0,Transient,F,0,2,0
41419,NOR,Online TA,0,1,No Deposit,0,Transient-Party,A,0,4,0
17808,GBR,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,3,0
32445,ESP,Direct,0,1,No Deposit,0,Transient,D,0,2,0
48098,CHE,Online TA,0,1,No Deposit,0,Transient-Party,A,1,1,0
34387,BRA,Online TA,0,3,No Deposit,0,Transient,A,0,0,0
29704,URY,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
38344,ISR,Direct,0,3,No Deposit,0,Transient,D,0,2,0
23636,DEU,Groups,0,0,No Deposit,0,Transient-Party,A,0,2,0
22130,FRA,Offline TA/TO,0,1,No Deposit,0,Transient,D,1,1,0
19633,CZE,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
1544,AGO,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
10302,ESP,Offline TA/TO,0,0,No Deposit,0,Transient,A,1,0,0
10856,PRT,Corporate,1,1,No Deposit,0,Transient,A,0,2,0
11418,PRT,Online TA,0,1,No Deposit,0,Contract,F,0,1,1
73639,PRT,Offline TA/TO,1,1,No Deposit,0,Transient,A,0,0,1
4985,BEL,Online TA,0,1,No Deposit,0,Contract,F,0,1,0
13532,NLD,Online TA,0,0,No Deposit,0,Contract,D,0,1,0
36391,NLD,Offline TA/TO,0,3,No Deposit,63,Transient-Party,A,0,0,0
23441,HUN,Direct,0,1,No Deposit,0,Transient,A,0,0,0
59615,PER,Direct,0,0,No Deposit,0,Transient,D,0,1,0
4138,FRA,Groups,0,0,No Deposit,0,Transient,A,0,2,0
10189,TUR,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
13539,GBR,Offline TA/TO,0,2,No Deposit,0,Transient,A,0,1,0
29386,USA,Groups,0,0,No Deposit,96,Transient-Party,A,0,0,0
51346,ISR,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
13287,SAU,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
33328,NLD,Direct,0,0,No Deposit,0,Transient-Party,A,0,1,0
6196,ISR,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,0
54769,PRT,Complementary,0,4,No Deposit,4,Transient-Party,A,0,0,0
44253,AUT,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
21551,PRT,Offline TA/TO,1,0,No Deposit,0,Transient,E,0,0,1
10849,IRL,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
64580,MAR,Direct,0,1,No Deposit,0,Transient,A,0,1,0
24671,PRT,Direct,0,1,No Deposit,0,Transient,E,0,3,0
26772,FRA,Complementary,0,1,No Deposit,0,Transient,F,1,0,0
19266,DEU,Direct,0,3,No Deposit,0,Transient-Party,A,0,1,0
51524,AZE,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
21811,GBR,Online TA,0,0,No Deposit,0,Transient,F,0,1,1
7607,POL,Online TA,0,0,No Deposit,0,Transient,F,0,1,1
2640,PRT,Offline TA/TO,0,0,No Deposit,187,Transient-Party,A,0,0,0
67445,FIN,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,2,0
49332,PRT,Online TA,0,6,No Deposit,0,Transient,A,0,0,1
81857,MAR,Direct,0,0,No Deposit,0,Transient,F,0,0,1
606,ARG,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
83543,CHN,Online TA,0,0,No Deposit,0,Transient-Party,C,0,2,0
4242,GBR,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,0,0
53307,ESP,Online TA,0,2,No Deposit,0,Transient,D,1,2,0
9862,BRA,Online TA,0,0,No Deposit,0,Transient,C,0,0,1
30087,NLD,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,1
4913,PRT,Online TA,0,0,No Deposit,0,Contract,F,0,2,0
8391,FRA,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
122,PRT,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
42132,PRT,Online TA,0,3,No Deposit,0,Transient,F,0,2,0
52276,BRA,Direct,0,1,No Deposit,0,Transient,A,0,1,0
47880,ITA,Online TA,0,1,No Deposit,0,Transient-Party,A,1,2,0
2285,PRT,Groups,1,0,No Deposit,0,Transient,A,0,0,1
39845,TUR,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
41337,RUS,Direct,0,0,No Deposit,0,Transient,D,0,0,1
26875,PRT,Online TA,0,1,No Deposit,0,Transient,G,0,0,1
12914,BEL,Direct,0,0,No Deposit,0,Transient,A,0,1,0
31671,PRT,Corporate,5,0,No Deposit,0,Transient,A,0,2,0
12302,PRT,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
14961,IRL,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
68450,ITA,Direct,0,0,No Deposit,0,Transient,A,1,1,0
39369,LIE,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
49,FRA,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
1036,BEL,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
12529,ITA,Groups,0,0,No Deposit,0,Transient,A,0,1,0
15006,PRT,Direct,0,3,No Deposit,0,Transient,A,1,1,0
18656,PRT,Direct,0,0,No Deposit,0,Group,E,0,0,1
25289,PRT,Direct,0,0,No Deposit,0,Transient,F,1,1,0
6998,FRA,Direct,0,2,No Deposit,0,Transient-Party,E,1,2,0
30328,ITA,Corporate,0,3,No Deposit,0,Transient-Party,A,0,0,0
63105,ESP,Direct,0,2,No Deposit,0,Transient,A,0,0,1
5762,GBR,Corporate,0,0,No Deposit,0,Transient,A,0,3,0
13966,CHE,Online TA,0,3,No Deposit,0,Transient,E,0,2,0
50373,IRL,Groups,0,4,No Deposit,0,Transient-Party,A,0,0,0
8175,BEL,Online TA,0,1,No Deposit,0,Transient,B,0,1,0
10233,MAR,Online TA,0,2,No Deposit,0,Transient,A,0,1,1
37460,CHL,Online TA,0,3,No Deposit,0,Transient-Party,E,1,2,0
403,FRA,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
29969,PRT,Corporate,0,0,No Deposit,0,Transient-Party,A,0,2,0
7084,ESP,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
15294,PRT,Corporate,2,1,No Deposit,0,Transient,A,1,0,0
21153,POL,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
27942,FIN,Direct,0,1,No Deposit,0,Transient,A,0,0,0
46336,FRA,Offline TA/TO,0,2,No Deposit,63,Transient-Party,A,0,0,0
41093,ITA,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
32272,SWE,Groups,0,1,No Deposit,0,Transient-Party,D,1,0,0
1051,IRL,Direct,0,1,No Deposit,0,Transient,E,0,1,1
29740,VEN,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
17211,PRT,Complementary,4,0,No Deposit,0,Transient,G,0,1,0
371,GBR,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
28515,ITA,Online TA,0,1,No Deposit,0,Transient,F,0,2,0
5969,PAN,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
13095,ESP,Online TA,0,2,No Deposit,0,Transient,F,0,1,1
26936,FIN,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,0,0
515,PRT,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
36380,PRT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,D,0,0,1
5873,DZA,Direct,0,0,No Deposit,0,Transient,A,0,0,0
1947,HUN,Online TA,0,0,No Deposit,0,Transient,E,0,2,0
26977,ESP,Online TA,0,0,No Deposit,0,Transient-Party,A,3,2,0
4921,PRT,Online TA,0,3,No Deposit,0,Transient,D,1,3,0
65762,RUS,Online TA,0,0,No Deposit,0,Transient,D,1,2,0
10641,PRT,Corporate,0,0,No Deposit,0,Transient-Party,D,0,0,0
47115,PRT,Offline TA/TO,0,0,No Deposit,0,Group,A,1,1,0
5222,ESP,Online TA,0,0,No Deposit,0,Transient,H,1,1,0
39286,MLT,Groups,0,0,No Deposit,0,Transient,A,0,0,0
23092,NOR,Online TA,0,2,No Deposit,0,Transient,B,0,0,0
9216,PRT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,D,0,1,0
77184,POL,Offline TA/TO,0,1,No Deposit,0,Transient-Party,E,0,1,0
69291,GRC,Online TA,0,0,No Deposit,0,Transient,D,1,1,0
32486,IRL,Online TA,0,3,No Deposit,0,Transient,E,0,0,0
7448,GBR,Offline TA/TO,0,0,No Deposit,0,Group,A,0,0,0
7979,ESP,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
58762,BRA,Offline TA/TO,0,0,No Deposit,0,Group,D,0,0,0
4712,GBR,Direct,0,0,No Deposit,0,Transient,C,0,2,0
73947,POL,Direct,0,3,No Deposit,0,Transient-Party,G,0,1,0
46780,PRT,Direct,0,3,No Deposit,0,Transient,D,0,1,0
12394,FRA,Offline TA/TO,0,0,No Deposit,69,Transient-Party,A,0,0,0
26664,EST,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
31959,TUN,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
19932,BEL,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
74313,LTU,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
20133,IRL,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,2,0
