,country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
36087,NZL,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
36091,ARG,Direct,0,0,No Deposit,0,Transient,E,0,1,0
36100,HRV,Online TA,0,0,No Deposit,0,Transient,E,1,1,0
36106,FRA,Aviation,0,1,No Deposit,0,Transient,A,0,0,0
36126,FRA,Online TA,0,4,No Deposit,0,Transient,A,0,1,1
36127,BEL,Online TA,0,2,No Deposit,0,Transient-Party,D,0,2,0
36151,ESP,Groups,0,4,No Deposit,0,Transient-Party,A,0,2,0
36152,PRT,Complementary,0,1,No Deposit,0,Transient,B,0,0,0
36155,PRT,Direct,0,0,No Deposit,0,Transient-Party,F,1,1,0
36170,BEL,Direct,0,2,No Deposit,0,Transient-Party,B,0,1,0
36209,ESP,Corporate,0,1,No Deposit,0,Transient,D,0,0,0
36230,DNK,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
36249,IND,Online TA,0,1,No Deposit,0,Transient,A,0,3,0
36252,BRA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,E,0,0,0
36253,PRT,Direct,0,5,No Deposit,6,Transient-Party,A,0,0,0
36259,KOR,Direct,0,2,No Deposit,0,Transient,A,0,1,0
36268,KOR,Direct,0,1,No Deposit,0,Transient,D,0,0,0
36304,BEL,Online TA,0,0,No Deposit,0,Transient-Party,D,1,1,0
36312,PRT,Groups,0,0,Non Refund,71,Transient,A,0,0,1
36313,CHE,Direct,0,0,No Deposit,0,Transient,G,0,3,0
36327,AUT,Online TA,0,0,No Deposit,0,Transient,E,0,1,1
36337,GBR,Direct,0,1,No Deposit,0,Transient,E,0,1,1
36345,HUN,Direct,0,0,No Deposit,0,Transient,A,0,2,0
36351,AGO,Direct,0,0,No Deposit,0,Transient,F,0,0,1
36356,USA,Direct,0,2,No Deposit,0,Transient,E,0,0,0
36380,PRT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,D,0,0,1
36387,TMP,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
36391,NLD,Offline TA/TO,0,3,No Deposit,63,Transient-Party,A,0,0,0
36398,PRT,Online TA,0,0,No Deposit,0,Contract,F,0,3,0
36404,PRT,Online TA,1,0,No Deposit,0,Group,A,0,0,1
36418,PRT,Groups,1,0,No Deposit,31,Transient-Party,A,0,0,1
36421,PRT,Direct,0,2,No Deposit,0,Transient,G,0,3,0
36425,NZL,Offline TA/TO,0,0,No Deposit,207,Transient-Party,A,0,0,0
36434,CHN,Online TA,0,1,No Deposit,0,Transient,A,0,4,0
36435,MAR,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
36436,ISR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,1
36453,FRA,Online TA,0,1,No Deposit,0,Group,B,0,2,0
36472,NLD,Online TA,0,3,No Deposit,0,Transient,F,0,1,1
36474,AUT,Direct,0,0,No Deposit,0,Transient,A,0,1,0
36483,PRT,Corporate,0,2,No Deposit,0,Transient-Party,D,0,0,1
36485,KWT,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
36491,KOR,Direct,0,1,No Deposit,0,Transient,A,0,1,0
36513,PER,Direct,0,0,No Deposit,0,Transient,A,0,1,0
36521,ESP,Offline TA/TO,0,0,No Deposit,0,Group,A,0,2,0
36539,PRT,Corporate,0,0,No Deposit,0,Transient,E,0,2,1
36551,BEL,Groups,0,1,No Deposit,0,Transient,A,0,0,0
36556,CHE,Online TA,0,0,No Deposit,0,Contract,A,0,0,0
36558,CN,Online TA,0,1,No Deposit,0,Transient-Party,A,0,1,0
36563,USA,Online TA,0,1,No Deposit,0,Contract,A,0,1,0
36571,CN,Direct,0,0,No Deposit,0,Transient,E,0,1,0
36579,PRT,Direct,1,0,No Deposit,0,Transient,A,0,2,0
36580,GRC,Direct,0,0,No Deposit,0,Transient,A,0,0,0
36594,CN,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
36602,PRT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,G,0,0,1
36617,ESP,Online TA,0,0,No Deposit,0,Contract,F,0,1,0
36633,DEU,Online TA,0,1,No Deposit,0,Transient,E,0,0,1
36648,CHE,Direct,0,0,No Deposit,0,Transient,D,0,1,0
36651,RUS,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
36660,LTU,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
36662,HRV,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
36664,GRC,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
36680,DEU,Offline TA/TO,0,0,No Deposit,0,Transient,F,0,1,0
36687,PRT,Offline TA/TO,0,3,No Deposit,0,Transient-Party,E,0,0,0
36709,CHL,Online TA,0,2,No Deposit,0,Transient,D,0,1,1
36713,CN,Online TA,0,0,No Deposit,0,Transient,D,1,2,0
36717,USA,Online TA,0,2,No Deposit,0,Transient,E,0,3,0
36722,CHE,Online TA,0,5,No Deposit,0,Transient,D,0,0,1
36725,FRA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,D,0,0,0
36736,PRT,Direct,0,0,No Deposit,0,Transient-Party,E,0,1,1
36740,USA,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
36743,PRT,Online TA,0,1,No Deposit,0,Transient,B,0,2,0
36748,GBR,Online TA,0,3,No Deposit,0,Transient,A,0,1,1
36776,ARE,Online TA,0,0,No Deposit,0,Transient,C,0,2,1
36779,CN,Corporate,0,1,No Deposit,0,Transient-Party,A,1,0,0
36781,FIN,Online TA,0,2,No Deposit,0,Transient,F,0,3,0
36792,FIN,Online TA,0,0,No Deposit,0,Transient-Party,H,1,0,0
36797,GBR,Offline TA/TO,0,5,No Deposit,0,Transient,A,0,1,0
36808,ITA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,D,0,0,0
36825,DZA,Aviation,1,0,No Deposit,0,Transient,D,0,0,1
36830,GBR,Direct,0,0,No Deposit,0,Transient,A,0,2,0
36831,RUS,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
36843,PRT,Offline TA/TO,1,0,Non Refund,17,Transient,A,0,0,1
36852,CZE,Offline TA/TO,0,2,No Deposit,63,Transient-Party,A,0,0,0
36855,GBR,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,1
36880,TWN,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
36890,PRT,Online TA,0,0,No Deposit,0,Contract,A,0,3,1
36894,PRT,Online TA,1,1,No Deposit,0,Transient,E,0,1,1
36895,ESP,Online TA,0,0,No Deposit,0,Transient-Party,D,0,4,0
36935,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,D,1,2,0
36949,NLD,Direct,0,1,No Deposit,0,Transient-Party,A,0,0,0
36952,AGO,Online TA,0,0,No Deposit,0,Contract,D,0,2,0
36962,NLD,Direct,0,0,No Deposit,0,Transient,E,0,0,1
36968,NOR,Online TA,0,0,No Deposit,0,Contract,F,0,1,0
36992,NOR,Online TA,0,2,No Deposit,0,Transient-Party,A,0,1,0
36994,DZA,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
36995,CN,Online TA,0,2,No Deposit,0,Transient,A,1,2,0
37006,PRT,Direct,0,3,No Deposit,0,Transient,E,1,1,0
37010,PRT,Offline TA/TO,0,4,No Deposit,4,Transient-Party,A,0,1,0
37013,CN,Direct,0,0,No Deposit,0,Transient,G,1,1,0
37071,DEU,Offline TA/TO,0,3,No Deposit,92,Transient-Party,A,0,0,0
37080,CN,Online TA,0,1,No Deposit,0,Transient,H,1,0,0
37101,PRT,Complementary,0,1,No Deposit,0,Transient,A,1,2,0
37121,BEL,Online TA,0,1,No Deposit,0,Transient,A,0,2,1
37145,USA,Online TA,0,1,No Deposit,0,Contract,A,1,1,0
37159,ESP,Corporate,0,1,No Deposit,0,Transient,G,1,2,0
37182,CHE,Direct,0,1,No Deposit,0,Transient,A,1,1,0
37186,CHN,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
37189,BGR,Online TA,0,3,No Deposit,0,Transient,A,0,1,1
37194,IND,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
37199,EGY,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
37205,ESP,Online TA,0,8,No Deposit,0,Transient,F,0,0,1
37211,CN,Direct,0,0,No Deposit,0,Transient,D,0,1,1
37219,BEL,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,1
37230,PRT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,E,1,1,0
37242,PAK,Online TA,0,0,No Deposit,0,Transient,C,0,1,1
37268,COL,Online TA,0,0,No Deposit,0,Contract,A,0,1,0
37283,MAR,Online TA,0,0,No Deposit,0,Transient,G,0,1,1
37284,ITA,Online TA,0,0,No Deposit,0,Contract,F,0,1,0
37287,BEL,Online TA,0,1,No Deposit,0,Transient-Party,D,0,1,0
37288,IRN,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
37350,PRT,Groups,0,0,No Deposit,236,Transient-Party,A,0,0,1
37351,HRV,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
37363,IRL,Aviation,0,1,No Deposit,0,Transient,D,0,0,0
37373,FIN,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,1,0
37374,FRA,Online TA,0,4,No Deposit,0,Transient,D,0,2,0
37383,IND,Online TA,0,0,No Deposit,0,Transient,H,0,0,0
37404,USA,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
37408,GBR,Direct,0,0,No Deposit,0,Group,E,0,1,0
37409,LUX,Offline TA/TO,0,1,No Deposit,0,Transient,D,1,1,0
37415,ESP,Corporate,0,1,No Deposit,15,Transient-Party,A,0,0,0
37423,USA,Online TA,0,3,No Deposit,0,Transient,F,0,1,0
37427,GBR,Groups,0,3,No Deposit,0,Transient-Party,D,0,1,0
37442,TWN,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
37444,POL,Online TA,0,1,No Deposit,0,Transient,F,0,1,0
37448,SVN,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
37457,GBR,Offline TA/TO,0,0,No Deposit,0,Transient,C,0,0,0
37460,CHL,Online TA,0,3,No Deposit,0,Transient-Party,E,1,2,0
37497,PRT,Complementary,1,0,No Deposit,0,Transient,A,0,0,1
37508,FRA,Online TA,0,1,No Deposit,0,Contract,F,0,1,0
37528,ESP,Online TA,0,3,No Deposit,0,Transient,A,0,1,1
37541,CHE,Direct,0,2,No Deposit,0,Transient,F,1,0,0
37570,POL,Direct,0,0,No Deposit,0,Transient,H,1,1,0
37571,ARG,Online TA,0,0,No Deposit,0,Transient,D,1,0,0
37572,SWE,Online TA,0,1,No Deposit,0,Transient,D,0,2,0
37587,JPN,Online TA,0,0,No Deposit,0,Transient,G,0,2,0
37591,SRB,Online TA,0,1,No Deposit,0,Transient,G,0,1,0
37604,FRA,Offline TA/TO,0,0,No Deposit,25,Transient-Party,A,0,0,0
37612,BEL,Online TA,0,1,No Deposit,0,Contract,A,1,1,0
37614,BEL,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,2,0
37645,DNK,Online TA,0,1,No Deposit,0,Transient,B,0,1,1
37656,PRT,Corporate,0,1,No Deposit,0,Contract,A,0,0,0
37663,RUS,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
37667,CHE,Online TA,0,1,No Deposit,0,Transient,G,0,0,1
37733,SVK,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
37752,ITA,Online TA,0,1,No Deposit,0,Transient,B,0,1,1
37759,PRT,Offline TA/TO,0,1,No Deposit,0,Transient,F,0,2,1
37770,FRA,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,1
37779,LBY,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
37789,BEL,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
37796,THA,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
37801,ESP,Direct,0,1,No Deposit,0,Transient,A,0,1,1
37831,PRT,Online TA,0,1,No Deposit,0,Transient,H,0,0,1
37833,GBR,Online TA,0,1,No Deposit,0,Transient,E,1,0,0
37837,FRA,Direct,0,2,No Deposit,0,Transient,D,0,0,0
37868,PRT,Direct,0,1,No Deposit,0,Contract,A,1,2,0
37870,ESP,Offline TA/TO,0,2,No Deposit,0,Transient,A,1,1,0
37875,FRA,Direct,0,0,No Deposit,0,Transient-Party,B,0,0,0
37883,DNK,Online TA,0,2,No Deposit,0,Transient,A,0,3,0
37885,AUS,Direct,0,4,No Deposit,0,Transient,A,0,0,0
37906,CHN,Online TA,0,2,No Deposit,0,Transient,D,0,1,1
37913,GBR,Direct,0,1,No Deposit,0,Transient,G,1,0,0
37936,PRT,Groups,0,0,No Deposit,87,Transient-Party,A,0,0,1
37938,ISR,Online TA,0,1,No Deposit,0,Transient,D,0,4,0
37942,LUX,Direct,0,0,No Deposit,0,Transient-Party,E,0,1,0
37961,PRT,Complementary,1,2,No Deposit,0,Transient,A,0,0,0
37981,GBR,Groups,0,0,No Deposit,0,Transient-Party,A,0,3,0
37991,CHL,Online TA,0,1,No Deposit,0,Contract,D,0,2,0
38013,USA,Corporate,0,0,No Deposit,0,Transient,A,0,1,0
38014,JAM,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
38031,USA,Direct,0,0,No Deposit,0,Transient-Party,E,0,3,0
38032,PRT,Complementary,1,1,No Deposit,0,Transient,D,0,2,0
38036,DEU,Online TA,0,0,No Deposit,0,Transient,G,0,1,0
38050,ESP,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,1,0
38055,ESP,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,1
38059,BEL,Groups,0,13,No Deposit,0,Transient-Party,A,0,1,0
38060,AUT,Online TA,0,8,No Deposit,0,Transient-Party,F,0,0,1
38062,CHN,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,2,0
38063,PRT,Corporate,0,0,No Deposit,0,Contract,A,0,0,1
38070,EGY,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
38079,PRT,Offline TA/TO,1,0,No Deposit,0,Transient,A,0,2,1
38087,PRT,Corporate,0,5,No Deposit,0,Transient,A,1,0,0
38097,HUN,Online TA,0,2,No Deposit,0,Transient-Party,A,0,1,0
38116,FIN,Online TA,0,0,No Deposit,0,Contract,A,0,1,0
38118,DEU,Direct,0,3,No Deposit,0,Transient,A,1,0,0
38133,NOR,Online TA,0,4,No Deposit,0,Transient,A,0,1,0
38135,ROU,Direct,0,0,No Deposit,0,Transient,A,0,1,0
38156,IRL,Direct,0,1,No Deposit,0,Transient,C,0,0,0
38172,CHN,Online TA,0,2,No Deposit,0,Transient,A,0,1,1
38173,FIN,Direct,0,0,No Deposit,0,Transient,F,1,2,0
38176,NLD,Online TA,0,4,No Deposit,0,Transient,A,0,1,1
38200,NZL,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
38210,ESP,Direct,0,1,No Deposit,0,Transient,A,1,3,0
38220,GBR,Offline TA/TO,0,0,No Deposit,0,Group,D,0,3,0
38224,PRT,Direct,0,0,No Deposit,0,Transient,G,1,1,0
38235,BRA,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,1,0
38237,CHE,Direct,0,0,No Deposit,0,Transient,E,0,1,0
38247,BRA,Online TA,0,2,No Deposit,0,Transient,A,0,4,0
38250,PRT,Online TA,0,0,No Deposit,0,Contract,A,1,3,0
38252,PRT,Direct,0,2,No Deposit,0,Transient,D,1,4,0
38269,GBR,Groups,0,2,Non Refund,0,Transient-Party,A,1,0,0
38271,SRB,Corporate,0,1,No Deposit,0,Transient,A,0,0,0
38286,ESP,Online TA,0,2,No Deposit,0,Transient,D,1,1,0
38287,ZAF,Direct,0,1,No Deposit,0,Transient,A,0,3,0
38298,PRY,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
38304,CHN,Online TA,0,2,No Deposit,0,Transient,D,0,0,1
38309,FRA,Corporate,0,2,No Deposit,0,Transient,A,0,0,0
38320,GBR,Online TA,0,4,No Deposit,0,Transient,F,0,1,0
38333,IRL,Direct,0,0,No Deposit,0,Transient,D,0,2,1
38336,FIN,Online TA,0,0,No Deposit,0,Transient,E,0,2,0
38344,ISR,Direct,0,3,No Deposit,0,Transient,D,0,2,0
38356,BRA,Online TA,0,1,No Deposit,0,Transient-Party,B,0,0,1
38359,CN,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
38370,ISR,Online TA,0,0,No Deposit,0,Group,A,0,1,0
38384,IRL,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,1
38387,ALB,Direct,0,0,No Deposit,0,Transient,A,0,0,0
38399,PRT,Online TA,11,0,No Deposit,0,Transient,A,1,1,0
38402,CRI,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
38406,DEU,Direct,0,3,No Deposit,0,Transient,D,0,1,0
38410,USA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,2,0
38432,USA,Online TA,0,2,No Deposit,0,Transient,D,0,2,1
38437,GIB,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
38439,NOR,Online TA,0,1,No Deposit,0,Transient-Party,A,0,2,0
38450,PRT,Online TA,0,1,No Deposit,0,Transient,C,0,0,0
38468,AUS,Groups,0,3,No Deposit,0,Transient-Party,A,0,1,0
38469,JPN,Online TA,0,1,No Deposit,0,Transient,E,0,0,0
38479,NOR,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
38495,DEU,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,2,0
38496,ITA,Corporate,0,0,No Deposit,0,Transient,E,0,0,0
38501,PRT,Direct,0,1,No Deposit,0,Transient-Party,E,0,4,0
38520,FRA,Online TA,0,3,No Deposit,0,Transient-Party,A,1,2,0
38536,GBR,Online TA,0,1,No Deposit,0,Transient-Party,A,0,0,1
38540,FRA,Groups,0,0,No Deposit,84,Transient-Party,A,0,1,0
38558,PRT,Corporate,0,1,No Deposit,0,Transient,A,1,3,0
38568,GBR,Direct,0,0,No Deposit,0,Transient,D,1,0,0
38569,PRT,Corporate,2,0,No Deposit,0,Transient-Party,A,0,1,0
38570,PRT,Groups,0,0,No Deposit,97,Transient,E,0,1,0
38572,SRB,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,0
38580,FRA,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,0,2,0
38586,GRC,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
38595,DEU,Online TA,0,1,No Deposit,0,Transient,E,0,1,0
38601,PRT,Corporate,0,1,No Deposit,15,Transient-Party,A,0,0,0
38610,TUR,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
38635,PRT,Groups,0,2,No Deposit,0,Transient,B,0,2,1
38641,PRT,Direct,0,0,No Deposit,0,Transient,H,0,1,0
38656,CHE,Direct,0,1,No Deposit,0,Transient,E,0,0,0
38666,CHE,Direct,0,0,No Deposit,0,Transient,A,1,0,0
38676,ROU,Online TA,0,2,No Deposit,0,Transient,B,0,2,0
38689,ZAF,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
38694,PRT,Online TA,0,2,No Deposit,0,Transient,D,1,4,0
38713,PRT,Corporate,1,0,No Deposit,0,Transient,A,0,1,1
38729,CPV,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
38730,USA,Online TA,0,0,No Deposit,0,Transient-Party,C,0,2,0
38733,MEX,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
38735,PRT,Complementary,3,0,No Deposit,0,Transient,G,0,1,1
38736,FRA,Direct,0,1,No Deposit,0,Transient,F,0,1,0
38744,FRA,Direct,0,4,No Deposit,0,Transient,A,0,1,0
38747,BRA,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
38765,SWE,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
38790,ZAF,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
38800,CHN,Online TA,0,0,No Deposit,0,Transient,D,1,1,0
38803,PRT,Complementary,0,1,No Deposit,0,Transient,G,0,1,1
38810,BEL,Online TA,0,0,No Deposit,0,Transient,G,0,3,0
38818,COL,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
38835,GBR,Direct,0,0,No Deposit,0,Transient,G,0,1,0
38838,THA,Direct,0,1,No Deposit,0,Transient,E,1,0,0
38877,CN,Direct,0,0,No Deposit,0,Transient,E,0,0,0
38885,CHE,Online TA,0,0,No Deposit,0,Transient,B,0,1,0
38893,GBR,Offline TA/TO,0,2,No Deposit,0,Transient,D,0,4,0
38902,FRA,Direct,0,0,No Deposit,0,Transient-Party,E,0,1,0
38905,GBR,Groups,0,2,No Deposit,113,Transient-Party,D,0,0,0
38909,PRT,Online TA,0,0,No Deposit,0,Group,D,0,1,1
38923,ARG,Online TA,0,0,No Deposit,0,Transient,A,1,3,0
38932,GRC,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
38942,NOR,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
38963,FRA,Online TA,0,0,No Deposit,0,Transient-Party,B,0,0,0
38983,IRL,Online TA,0,0,No Deposit,0,Transient,B,0,1,0
38989,CZE,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
38998,PRT,Direct,0,0,No Deposit,0,Transient,F,0,3,1
39007,PHL,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
39024,PRT,Online TA,0,0,No Deposit,0,Transient-Party,H,1,0,0
39028,SGP,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
39046,ROU,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
39050,DZA,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
39059,ESP,Online TA,0,2,No Deposit,0,Transient,F,0,2,0
39067,EGY,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
39072,NZL,Corporate,0,2,No Deposit,0,Transient,A,0,0,0
39078,MOZ,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
39086,DEU,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,1
39095,PRT,Direct,0,1,No Deposit,0,Transient,C,1,1,0
39117,RUS,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
39118,IRL,Direct,0,1,No Deposit,0,Transient,D,0,1,0
39119,CHE,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
39125,BRA,Direct,0,2,No Deposit,0,Transient,A,0,2,0
39126,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,2,0
39149,ROU,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,0
39154,ESP,Offline TA/TO,0,2,No Deposit,0,Transient-Party,D,0,1,0
39174,CHE,Offline TA/TO,0,0,No Deposit,0,Transient-Party,E,0,0,0
39186,BEL,Direct,0,0,No Deposit,0,Transient,E,0,1,0
39201,PRT,Offline TA/TO,0,0,Non Refund,23,Transient,A,0,0,1
39202,POL,Direct,0,1,No Deposit,0,Transient,E,0,0,0
39207,GBR,Direct,0,0,No Deposit,0,Transient,B,0,1,1
39209,GBR,Online TA,0,2,No Deposit,0,Transient-Party,D,0,1,0
39230,SWE,Groups,0,0,No Deposit,0,Transient-Party,G,1,0,0
39255,PRT,Groups,0,1,No Deposit,0,Transient,A,0,0,1
39256,GBR,Direct,0,0,No Deposit,0,Transient-Party,A,0,0,1
39270,ARG,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
39271,THA,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
39275,SWE,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
39276,NLD,Online TA,0,1,No Deposit,0,Transient,D,0,2,0
39279,POL,Online TA,0,1,No Deposit,0,Transient-Party,G,0,1,0
39280,NOR,Direct,0,1,No Deposit,0,Transient,G,0,2,1
39286,MLT,Groups,0,0,No Deposit,0,Transient,A,0,0,0
39317,USA,Direct,0,0,No Deposit,0,Transient,C,0,2,1
39335,BEL,Offline TA/TO,0,0,No Deposit,0,Transient,A,1,0,0
39349,CN,Online TA,0,2,No Deposit,0,Transient-Party,A,0,1,0
39350,ITA,Online TA,0,0,No Deposit,0,Transient,A,0,4,0
39362,GBR,Offline TA/TO,0,1,No Deposit,0,Contract,E,0,0,0
39369,LIE,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
39375,CHE,Direct,0,0,No Deposit,0,Transient-Party,A,0,1,0
39411,PRT,Complementary,0,0,No Deposit,0,Transient,B,0,4,0
39434,CHE,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,1
39440,IRL,Direct,0,0,No Deposit,0,Transient,A,0,2,1
39443,THA,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
39445,IRL,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
39451,CYM,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,0
39467,SWE,Groups,0,3,No Deposit,0,Transient,G,1,0,0
39477,PRT,Groups,0,0,Non Refund,11,Transient,A,0,0,1
39493,ESP,Online TA,0,4,No Deposit,0,Transient,A,1,1,0
39503,LBN,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
39507,MAR,Direct,0,0,No Deposit,0,Transient,D,1,3,0
39533,PRT,Direct,0,1,No Deposit,0,Transient,C,1,0,0
39541,ESP,Online TA,0,3,No Deposit,0,Transient,A,0,2,0
39544,FRA,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
39581,FRA,Online TA,0,0,No Deposit,0,Transient,H,1,1,0
39587,ESP,Online TA,0,2,No Deposit,0,Transient,A,0,0,0
39590,PRT,Offline TA/TO,1,1,No Deposit,0,Group,E,0,1,1
39605,FRA,Direct,0,1,No Deposit,0,Transient,D,0,3,0
39610,FRA,Offline TA/TO,0,0,No Deposit,0,Transient,B,0,2,0
39611,PRT,Corporate,0,1,No Deposit,0,Group,G,0,0,1
39646,PRT,Direct,0,0,No Deposit,0,Transient,G,0,2,1
39665,PRT,Corporate,1,0,No Deposit,0,Transient-Party,A,1,1,0
39668,PRT,Online TA,0,2,No Deposit,0,Transient,E,0,2,0
39672,RUS,Online TA,0,2,No Deposit,0,Transient,D,0,2,0
39693,ESP,Offline TA/TO,0,4,No Deposit,63,Transient-Party,A,0,0,0
39723,CHE,Direct,0,1,No Deposit,0,Transient,F,0,0,0
39724,ESP,Direct,0,1,No Deposit,0,Transient,D,0,3,1
39736,PRT,Direct,1,0,No Deposit,0,Group,A,0,0,1
39738,PRT,Offline TA/TO,0,0,Non Refund,59,Transient,A,0,0,1
39754,UKR,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
39758,IRL,Direct,0,1,No Deposit,0,Transient,A,0,2,0
39775,DNK,Direct,0,1,No Deposit,0,Transient,A,0,0,0
39797,PRT,Complementary,0,1,No Deposit,0,Transient,D,0,3,0
39802,POL,Online TA,0,2,No Deposit,0,Transient,D,0,1,1
39811,AGO,Direct,1,1,No Deposit,0,Transient,A,0,1,1
39812,USA,Online TA,0,0,No Deposit,0,Transient,D,0,4,0
39821,PRT,Complementary,0,0,No Deposit,0,Transient,C,0,0,1
39845,TUR,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
39853,USA,Direct,0,2,No Deposit,0,Transient,E,1,1,0
39862,PRT,Offline TA/TO,0,1,No Deposit,0,Contract,A,0,0,0
39865,FRA,Online TA,0,0,No Deposit,0,Transient,E,0,4,0
39884,AGO,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
39899,IRL,Online TA,0,1,No Deposit,0,Transient,E,0,0,0
39917,ARG,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
39918,AGO,Direct,0,0,No Deposit,0,Transient-Party,A,0,0,0
39927,SVK,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
39945,FRA,Direct,0,1,No Deposit,0,Transient-Party,A,0,0,0
39950,ITA,Offline TA/TO,0,0,No Deposit,0,Transient,D,1,0,0
